label,z,x,y,area,vec_0,vec_1,vec_2,theta,psi,eccentricity,percentile_intensity,area_volume,mean_intensity_0,percentile_intensity_0,area_volume_0,mean_intensity_1,percentile_intensity_1,area_volume_1,mean_intensity_2,percentile_intensity_2,area_volume_2
93,63,119,282,11979,0.9569433651713364,-0.25083460609501324,-0.14608694753371335,-2.0981767179829816,1.2762824517976463,7.816524961509085,179.0,122396.0,0.0,0.0,122396.0,33.53701101343181,41.0,122396.0,125.02461137074197,179.0,122396.0
94,67,143,281,7648,-0.9308113551655122,0.300857626660741,-0.20754495796094272,2.1746739047634027,-1.1966264570337213,2.965916856839681,171.0,51043.0,0.0,0.0,51043.0,109.21434868640166,125.0,51043.0,147.1827282879141,171.0,51043.0
95,66,258,247,7298,-0.42149356461487536,-0.7736889291895465,0.47302073510341885,-1.0220485404256774,-0.4350917055547943,3.605581667653607,298.0,70229.0,0.0,0.0,70229.0,62.83602215608936,83.0,70229.0,212.16544447450482,298.0,70229.0
98,70,247,110,12161,0.7392649660323996,-0.19767970639638427,-0.6437468785758532,-2.8436561294452507,0.8319782006361666,2.8401288415369375,63.0,94270.0,0.0,0.0,94270.0,21.883243166790425,24.0,94270.0,49.15001591174287,63.0,94270.0
100,70,279,324,9272,-0.41030065010527916,-0.9101197540157394,-0.0577530074845989,-1.634167850662516,-0.42278371591005764,1.9300971476434348,1684.0,74267.0,0.0,0.0,74267.0,509.509979757721,1303.0,74267.0,763.9138289325451,1684.0,74267.0
102,77,328,281,4124,0.9091472386621094,0.36047364136358645,-0.20859063333509875,2.095374673778545,1.1412318939198087,2.2061401483224836,320.0,33967.0,0.0,0.0,33967.0,63.555843416649495,93.0,33967.0,235.75145484342647,320.0,33967.0
103,72,379,258,8654,-0.7541656397339457,-0.12309088865712801,-0.6450448209033902,-2.953034257322991,-0.8543826254250664,2.527167065213026,59.0,70733.0,0.0,0.0,70733.0,23.059948444620378,28.0,70733.0,43.89765738764085,59.0,70733.0
105,74,234,226,5277,-0.4545003796364925,-0.7736611657347241,0.44144966365857785,-1.0522764135606566,-0.47181123310806916,2.5989769898831367,272.0,47061.0,0.0,0.0,47061.0,66.28706713981146,87.0,47061.0,198.59314506704064,272.0,47061.0
106,74,269,356,10151,0.8974054763649484,0.251567576286106,0.36245988129961965,0.606725777976454,1.1138533687340466,2.7170575770614804,395.0,53237.0,0.0,0.0,53237.0,184.07711428768212,270.0,53237.0,252.63125270018972,395.0,53237.0
107,76,388,370,11844,-0.8562309095600548,-0.4443430404796477,0.26349173021418276,-1.0355459326088887,-1.027928899208572,3.260003146411443,96.0,137475.0,0.0,0.0,137475.0,26.32010911074741,36.0,137475.0,56.997369218645815,96.0,137475.0
110,77,105,185,12559,0.95144524845037,-0.2852235061459393,0.11575616935192114,-1.1852624315338067,1.2578974700988301,2.8648170521096645,95.0,104040.0,0.0,0.0,104040.0,25.699275919518133,31.0,104040.0,68.83629373317955,95.0,104040.0
111,76,228,281,10070,-0.4971264035734676,0.8346941519326789,0.2369620467490431,1.2941832804619142,-0.5202837984554338,4.278064091812315,474.0,90938.0,0.0,0.0,90938.0,83.71458209622674,90.0,90938.0,414.1409165218794,474.0,90938.0
112,77,271,201,7042,0.876594367923894,0.10412381760050057,-0.4698303361133747,2.923497625647062,1.068738994948244,2.431017262710078,212.0,66795.0,0.0,0.0,66795.0,52.435406841829476,84.0,66795.0,143.9520572897173,212.0,66795.0
113,78,298,386,8608,0.8568558373206188,-0.0740735262625998,0.5102070038294314,-0.14417592286147565,1.0291398240991507,5.597453721063564,274.0,23801.0,0.0,0.0,23801.0,78.46007870817753,116.0,23801.0,222.70764533703067,274.0,23801.0
116,79,238,409,8285,0.9456197058611641,0.31927051381091215,0.06220700039354105,1.3783661865244763,1.239494536168317,4.361816396438488,127.0,61034.0,0.0,0.0,61034.0,44.020234623324704,86.0,61034.0,60.60566787910564,127.0,61034.0
117,80,90,224,5045,0.24579254355619198,-0.25332219968868347,-0.9356355533417186,-2.877183032811113,0.2483372342074639,2.502594661081369,55.0,57499.0,0.0,0.0,57499.0,20.02451057119834,24.0,57499.0,42.956805045884856,55.0,57499.0
118,80,140,180,9111,0.9387312201402139,-0.3337690868989449,-0.08591794320576639,-1.8227437199762506,1.2189302967846898,4.072430998985255,431.0,40731.0,0.0,0.0,40731.0,43.5825947476533,56.0,40731.0,232.74131087705516,431.0,40731.0
119,80,344,366,13956,-0.638485426920449,0.2892577997465014,-0.7132084442125071,2.756291565223305,-0.6925287416952592,2.9091698556500183,256.0,76003.0,0.0,0.0,76003.0,42.38962935673592,47.0,76003.0,173.70998951795764,256.0,76003.0
120,82,138,261,10097,0.9985436360388493,0.04707633550859951,0.026351955551643713,1.0604825436826903,1.5168200802074852,2.6939478534118293,220.0,61551.0,0.0,0.0,61551.0,53.63821871293724,59.0,61551.0,151.06414193108154,220.0,61551.0
121,83,221,336,4842,0.6781506486848059,-0.5357125050845333,0.5031141118915581,-0.816767882888206,0.7452433155260354,3.341310711930762,452.0,57413.0,0.0,0.0,57413.0,126.46740285301239,195.0,57413.0,211.39443447767346,452.0,57413.0
122,82,313,180,15511,0.5006927959750885,-0.5167516630344543,-0.6944598208750266,-2.5018744412299005,0.5243989323936081,3.4988651906524284,635.0,57756.0,0.0,0.0,57756.0,77.67985432970889,117.0,57756.0,438.5630410693261,635.0,57756.0
123,80,313,234,9316,0.7762850387856478,0.4925011213440057,0.39347704384431703,0.8967042937090572,0.8887510520190737,3.4323342162352954,323.0,52332.0,0.0,0.0,52332.0,54.09326989222655,93.0,52332.0,187.70197329868276,323.0,52332.0
124,80,377,286,7870,-0.8588457838626258,-0.3409685007757031,-0.38226221500451946,-2.4132287515223463,-1.033012100392672,3.8193550872951874,2901.0,57195.0,0.0,0.0,57195.0,179.67482006002857,589.0,57195.0,801.1678351837281,2901.0,57195.0
126,83,344,266,7734,0.2491222902583316,-0.6076527405282137,0.7541195073892436,-0.6782540612326989,0.25177386635512894,1.9323481803656368,374.0,34559.0,0.0,0.0,34559.0,66.90590970031926,93.0,34559.0,259.3656838064373,374.0,34559.0
128,85,213,363,8705,0.7365531742464216,0.519625417778431,0.43298827548342683,0.8760954247099315,0.8279601245146163,4.498255697383271,129.0,82358.0,0.0,0.0,82358.0,82.5965743056736,99.0,82358.0,84.4253422051693,129.0,82358.0
131,84,281,178,8645,0.7205613670504561,-0.24752541470397585,-0.6477055545462016,-2.776561890805424,0.804611575221152,3.611162764624786,239.0,59438.0,0.0,0.0,59438.0,50.21546821898449,68.0,59438.0,173.11934004060254,239.0,59438.0
133,85,357,237,8807,0.05829354555067326,-0.24299489667599541,0.9682744149963651,-0.24587883013133358,0.05832661105157193,1.8935284928392961,354.0,33107.0,0.0,0.0,33107.0,152.95415873782986,365.0,33107.0,142.39093444488074,354.0,33107.0
136,87,355,178,9368,-0.8307974083854248,-0.5078476518865915,-0.22774202223862305,-1.9923568237175402,-0.9805388623612795,4.139963013354861,105.0,91454.0,0.0,0.0,91454.0,27.366439229922513,32.0,91454.0,66.27349632966664,105.0,91454.0
138,88,238,171,11241,0.6495012850878018,0.5946456819098802,-0.4738613654384873,2.243632050170592,0.7069283601188993,2.7839125585443183,173.0,50374.0,0.0,0.0,50374.0,55.03541509508874,74.0,50374.0,144.76933206283664,173.0,50374.0
139,89,73,208,7424,0.9730904549025311,-0.1586931965057364,-0.167067160029663,-2.3818947314906915,1.338283505783113,3.697826846957861,43.0,166180.0,0.0,0.0,166180.0,17.721213944718578,20.0,166180.0,29.31219561118466,43.0,166180.0
140,89,223,207,6208,0.721893794023056,0.5879460619093662,-0.364950378046476,2.126312579388067,0.8065351082586825,2.408028551628609,700.0,56494.0,0.0,0.0,56494.0,85.8486092918422,112.0,56494.0,397.6608371390472,700.0,56494.0
141,91,285,133,9636,-0.90008280102803,-0.4065881357706632,0.1566430309463931,-1.2030591709408989,-1.119959510852844,3.1219856886403408,157.0,72341.0,0.0,0.0,72341.0,45.590932758279074,50.0,72341.0,148.54787741391465,157.0,72341.0
142,89,296,366,11004,-0.8016470138315009,0.41207677738035936,-0.43307596880784643,2.3810360017485817,-0.9300452864349317,3.3056342111474826,336.0,49198.0,0.0,0.0,49198.0,86.67599631421332,126.0,49198.0,196.79441576215837,336.0,49198.0
144,90,349,323,8185,0.9940255644020286,-0.10895275400908463,0.0065172623903410895,-1.5110501925276323,1.461430938539352,3.5313923322558023,305.0,62653.0,0.0,0.0,62653.0,61.61569810437383,67.0,62653.0,259.2213301837103,305.0,62653.0
145,90,184,165,7934,0.9446639044883377,-0.29005279036856507,0.1532301744313379,-1.0847785805405763,1.2365685295399522,3.6850047967845456,249.0,53080.0,0.0,0.0,53080.0,61.41585656870133,75.0,53080.0,200.4463514192414,249.0,53080.0
146,91,243,150,6185,0.9183492004977638,0.3091066617998371,-0.24715949825179553,2.2452890001161276,1.1638889929616074,3.48855446254329,155.0,54105.0,0.0,0.0,54105.0,47.09729230200536,62.0,54105.0,131.63249853679574,155.0,54105.0
147,92,128,232,10472,-0.1483036785961485,0.9886874789280595,0.02242962161355641,1.5481139571330664,-0.14885276196915007,4.938380843680389,110.0,78999.0,0.0,0.0,78999.0,34.79631809685355,37.0,78999.0,92.60866593248016,110.0,78999.0
149,92,202,100,7606,-0.8118719257964855,0.5301859767570778,0.24447250592581823,1.1387442389247155,-0.9473512597603688,2.759340637604286,149.0,93365.0,0.0,0.0,93365.0,26.111644263553437,39.0,93365.0,78.07745586318927,149.0,93365.0
150,91,290,240,7949,0.9313054079660448,0.3499865197813508,0.10089436587112506,1.2901255386647794,1.1979805098584233,2.7016074159687613,396.0,65332.0,0.0,0.0,65332.0,56.262954346007064,73.0,65332.0,255.3586603808241,396.0,65332.0
151,93,177,129,12767,0.7675316173999133,-0.6244006520696423,-0.14497945367009216,-1.7989434836106997,0.8749814590289566,4.926381175799599,879.0,78013.0,0.0,0.0,78013.0,78.87547801862083,171.0,78013.0,340.00371305637094,879.0,78013.0
153,93,269,390,10084,0.6996416579195057,-0.6660502191424472,0.25860907966261354,-1.2004404397999862,0.774895840648559,3.761839045198548,517.0,32802.0,0.0,0.0,32802.0,140.8203666443103,266.0,32802.0,215.7316627034937,517.0,32802.0
154,94,285,336,4468,-0.9529067672343586,0.26391089779095367,-0.14939789485175728,2.085910374230762,-1.2626808456507934,2.240748431484128,375.0,38001.0,0.0,0.0,38001.0,77.84304798996517,92.0,38001.0,232.31191284439882,375.0,38001.0
155,93,318,412,9987,0.9476198952944271,0.28577308840085514,0.14265439351108775,1.107798817125525,1.2456997848092657,4.012654708014549,54.0,140205.0,0.0,0.0,140205.0,22.240184016261903,26.0,140205.0,36.2899730157032,54.0,140205.0
157,95,353,214,9003,-0.9912221344015455,-0.13164574919096603,-0.012168689017045922,-1.6629695131723705,-1.4382011718008327,3.7807129656306016,121.0,48076.0,0.0,0.0,48076.0,36.162804725850734,41.0,48076.0,99.5532074215825,121.0,48076.0
159,97,183,319,5482,0.968318722029399,-0.010779785887622738,0.2494847666362997,-0.04318133369219106,1.3184077783486237,3.248145835727803,2274.0,51957.0,0.0,0.0,51957.0,137.46802804883527,214.0,51957.0,1091.4022621270153,2274.0,51957.0
161,97,262,323,6720,0.6312383108979835,0.6204071527519662,-0.46543867444472126,2.214434941295432,0.6831487834566125,2.3416598203870826,333.0,53573.0,0.0,0.0,53573.0,105.00423098700216,122.0,53573.0,247.31045489332314,333.0,53573.0
162,97,339,232,8100,0.6697480252860532,0.6787191383266248,0.3012937335800341,1.153014040808471,0.7338694160389876,3.1873848193115024,155.0,43959.0,0.0,0.0,43959.0,76.09185073970443,155.0,43959.0,113.55449396028118,155.0,43959.0
163,100,142,170,6108,0.6148459327868809,-0.718542745844838,0.32505507430155695,-1.1459641377548664,0.6621905953150563,3.7180428626427946,192.0,56326.0,0.0,0.0,56326.0,41.94405188841151,58.0,56326.0,140.02362437713785,192.0,56326.0
164,99,195,237,7329,0.9863500539934811,0.09534085213646531,-0.1342523478414785,2.5240793799351104,1.4053810128513982,1.8898510251512668,410.0,90605.0,0.0,0.0,90605.0,71.26573220756765,93.0,90605.0,285.8913967220352,410.0,90605.0
165,100,328,284,8049,0.655176617250538,0.41680497846402026,0.6300930170504591,0.58441543212869,0.7144163796048749,3.2499794591179265,628.0,48593.0,0.0,0.0,48593.0,217.4250886616042,400.0,48593.0,332.6553550237003,628.0,48593.0
166,103,396,328,12401,0.6809952139488913,-0.20391704832402507,0.7033230807968135,-0.2821962447831437,0.749120824781304,4.448247322391387,131.0,85883.0,0.0,0.0,85883.0,35.30593947579847,75.0,85883.0,57.600328353690486,131.0,85883.0
168,111,201,325,16600,-0.967938613559332,-0.16680919508874756,0.18780184454547386,-0.7262680873031232,-1.3168900899823746,5.761751414869791,337.0,48843.0,0.0,0.0,48843.0,70.3054275945376,79.0,48843.0,211.7827529021559,337.0,48843.0
169,101,344,180,10099,-0.9585484856344763,-0.2712464636986657,-0.08723621162579347,-1.8819611644103305,-1.2818634834318343,3.8000265309379,209.0,43974.0,0.0,0.0,43974.0,59.56764603326208,88.0,43974.0,163.8682100028805,209.0,43974.0
173,103,201,147,11161,-0.954149468203185,-0.22185759083744358,0.20094278219280406,-0.8348252106452043,-1.2668053449012078,2.362879093938167,197.0,48673.0,0.0,0.0,48673.0,40.338880556639886,44.0,48673.0,125.8227422458721,197.0,48673.0
174,103,250,110,9072,-0.9841848803466842,-0.12931092892344098,0.12107355185150713,-0.8182852141376308,-1.3927121742517061,5.6170794923492275,867.0,57398.0,0.0,0.0,57398.0,53.9607303390362,67.0,57398.0,357.99589416588265,867.0,57398.0
175,106,149,194,7439,-0.965611216504964,0.0798814444050143,0.24741449714916042,0.31229951813097057,-1.3077841246071458,3.036115699780915,554.0,70877.0,0.0,0.0,70877.0,59.95087734149771,78.0,70877.0,289.6521015279992,554.0,70877.0
180,106,343,350,7014,0.8499960527789185,-0.25169562347808966,0.46276994649851005,-0.49813959433237853,1.015977800787221,3.0241423588720355,205.0,33052.0,0.0,0.0,33052.0,53.5113356730808,70.0,33052.0,140.59145185364477,205.0,33052.0
181,107,387,305,13289,0.9809187405238555,0.16297385384426463,0.1060091856974735,0.9940925709544335,1.3751320604308659,2.0946567499032502,1718.0,61501.0,0.0,0.0,61501.0,335.5436496967529,627.0,61501.0,807.823997441776,1718.0,61501.0
182,106,239,301,11438,0.7206042169544854,0.5791454601050637,0.3812087335661482,0.9886598867083563,0.8046733747966517,3.557519297683142,402.0,73497.0,0.0,0.0,73497.0,111.88186365883415,129.0,73497.0,338.4471112199591,402.0,73497.0
183,107,255,373,7569,0.8003443923570004,0.5345938003494991,0.2714006673731365,1.1010264563609413,0.927869425104025,5.804523153852081,435.0,48899.0,0.0,0.0,48899.0,101.79344499205845,150.0,48899.0,174.35634675555738,435.0,48899.0
186,105,363,342,13061,-0.5969655544866709,0.40877734057383686,-0.6903138507880329,2.6069566331856397,-0.6397134228004263,5.129451955097563,523.0,32778.0,0.0,0.0,32778.0,99.62324323224928,181.0,32778.0,269.78689974983223,523.0,32778.0
189,111,304,339,5601,0.6844991048440335,-0.36089834686423045,0.633414049969198,-0.5178925577470308,0.7539163909542037,2.495285313262099,270.0,52409.0,0.0,0.0,52409.0,73.22142507330166,112.0,52409.0,190.80993086429174,270.0,52409.0
190,110,174,342,12439,0.9667089297702448,-0.21013526947352434,-0.14600347127982047,-2.178028595373196,1.3120399018789781,3.1170256987558735,490.0,36327.0,0.0,0.0,36327.0,60.18556445618961,84.0,36327.0,238.93286903221662,490.0,36327.0
191,112,254,243,7503,-0.9702989906724547,-0.11226485801701881,0.21428128792415366,-0.4825948758133532,-1.3264637254774068,4.251194179317776,415.0,68059.0,0.0,0.0,68059.0,167.54476753013316,204.0,68059.0,346.0359198146706,415.0,68059.0
196,110,193,179,6998,0.5511466376411711,-0.8337892380332267,0.03213861161909316,-1.532270152757413,0.5837378075432841,3.0191656808013994,173.0,63979.0,0.0,0.0,63979.0,96.19414182778725,135.0,63979.0,154.4803867935833,173.0,63979.0
197,110,404,205,14613,-0.08415814641888263,-0.16516815389372597,-0.9826682488666646,-2.975067895532643,-0.08425780737455194,2.1787237184175203,28.0,37821.0,0.0,0.0,37821.0,18.233803089994094,20.0,37821.0,26.81399222654081,28.0,37821.0
199,113,267,406,6467,0.9194712187495497,0.3876384078983752,-0.0656440599995959,1.7385483930452459,1.1667334019073363,2.8815905344875143,164.0,31988.0,0.0,0.0,31988.0,41.482608061356345,73.0,31988.0,75.81623317077238,164.0,31988.0
200,110,305,120,20998,0.9952268315895194,-0.03651458091443053,-0.0904999395852276,-2.758093061785709,1.473052064143961,6.4224148983178235,165.0,90924.0,0.0,0.0,90924.0,54.89571876878858,77.0,90924.0,126.12247224788469,165.0,90924.0
201,117,162,144,14561,0.6376210861046596,-0.770227508677391,-0.0137453785445986,-1.5886403007921972,0.6914062096547495,2.826917556472028,195.0,91544.0,0.0,0.0,91544.0,56.75551283171662,72.0,91544.0,149.08351903638322,195.0,91544.0
202,113,234,120,5707,0.4701128073470459,-0.8619699675552522,-0.1897412011163557,-1.7874659265580424,0.48941858528547233,2.779657691783892,760.0,38669.0,0.0,0.0,38669.0,45.19110053703656,111.0,38669.0,265.50643495651127,760.0,38669.0
205,116,368,275,7851,0.9290553369701687,0.1975334627498609,-0.31278860583674656,2.5783157837284203,1.1918510488704508,2.363390257419958,164.0,51372.0,0.0,0.0,51372.0,49.95529341534948,66.0,51372.0,107.96893249240831,164.0,51372.0
206,115,377,201,8040,0.995315205365798,0.09649948401302826,0.005957478733378949,1.509138718542601,1.473961858817106,3.290717451944116,182.0,54694.0,0.0,0.0,54694.0,30.46825977255275,55.0,54694.0,97.70312404773223,182.0,54694.0
207,113,174,278,6282,0.9001916683728256,0.1893898807960352,-0.3921561337582423,2.6916818231398394,1.1202094322087168,5.749148028675693,265.0,85178.0,0.0,0.0,85178.0,77.46377390092904,83.0,85178.0,239.81093709643335,265.0,85178.0
208,117,256,344,5905,-0.44492194190353435,-0.8955693469460779,-0.00010209487546118288,-1.5709103267608033,-0.46108709864411535,3.475877612213217,311.0,48937.0,0.0,0.0,48937.0,87.635027348087,155.0,48937.0,178.14668519388874,311.0,48937.0
