
Detailed
 ==================== 
Position X Reference Frame,Position Y Reference Frame,Position Z Reference Frame,Unit,Category,Collection,ReferenceFrame,Time,ID,
477.286,381.721,50.1766,µm,Spot,Position Reference Frame,Reference Frame 1,1,641,
493.436,390.017,50.0448,µm,Spot,Position Reference Frame,Reference Frame 1,1,642,
539.509,381.861,48.0874,µm,Spot,Position Reference Frame,Reference Frame 1,1,643,
546.805,379.192,48.8939,µm,Spot,Position Reference Frame,Reference Frame 1,1,644,
569.961,356.874,49.375,µm,Spot,Position Reference Frame,Reference Frame 1,1,645,
553.479,358.269,49.141,µm,Spot,Position Reference Frame,Reference Frame 1,1,646,
557.875,368.885,49.4384,µm,Spot,Position Reference Frame,Reference Frame 1,1,647,
546.465,365.383,49.8818,µm,Spot,Position Reference Frame,Reference Frame 1,1,648,
535.327,358.442,50.1261,µm,Spot,Position Reference Frame,Reference Frame 1,1,649,
224.315,426.246,48.2028,µm,Spot,Position Reference Frame,Reference Frame 1,1,650,
224.678,435.858,48.2121,µm,Spot,Position Reference Frame,Reference Frame 1,1,651,
208.123,449.122,48.0374,µm,Spot,Position Reference Frame,Reference Frame 1,1,652,
217.087,449.539,48.0341,µm,Spot,Position Reference Frame,Reference Frame 1,1,653,
208.055,456.322,48.1311,µm,Spot,Position Reference Frame,Reference Frame 1,1,654,
221.882,460.664,48.1809,µm,Spot,Position Reference Frame,Reference Frame 1,1,655,
201.163,461.387,48.2093,µm,Spot,Position Reference Frame,Reference Frame 1,1,656,
215.644,468.371,48.1182,µm,Spot,Position Reference Frame,Reference Frame 1,1,657,
268.461,421.703,48.4266,µm,Spot,Position Reference Frame,Reference Frame 1,1,658,
241.332,424.417,48.4916,µm,Spot,Position Reference Frame,Reference Frame 1,1,659,
291.975,433.046,48.4306,µm,Spot,Position Reference Frame,Reference Frame 1,1,660,
275.518,433.814,48.1154,µm,Spot,Position Reference Frame,Reference Frame 1,1,661,
239.793,434.339,48.2746,µm,Spot,Position Reference Frame,Reference Frame 1,1,662,
268.838,440.247,48.3297,µm,Spot,Position Reference Frame,Reference Frame 1,1,663,
281.957,441.773,48.4491,µm,Spot,Position Reference Frame,Reference Frame 1,1,664,
239.218,446.441,48.2494,µm,Spot,Position Reference Frame,Reference Frame 1,1,665,
295.101,446.616,48.3878,µm,Spot,Position Reference Frame,Reference Frame 1,1,666,
267.715,450.108,48.2132,µm,Spot,Position Reference Frame,Reference Frame 1,1,667,
286.416,452.848,48.458,µm,Spot,Position Reference Frame,Reference Frame 1,1,668,
247.793,458.59,48.3918,µm,Spot,Position Reference Frame,Reference Frame 1,1,669,
276.201,461.295,48.1662,µm,Spot,Position Reference Frame,Reference Frame 1,1,670,
260.198,468.202,48.4955,µm,Spot,Position Reference Frame,Reference Frame 1,1,671,
274.312,468.96,48.3754,µm,Spot,Position Reference Frame,Reference Frame 1,1,672,
290.68,470.627,48.2759,µm,Spot,Position Reference Frame,Reference Frame 1,1,673,
257.146,420.715,48.5956,µm,Spot,Position Reference Frame,Reference Frame 1,1,674,
282.294,426.692,48.6641,µm,Spot,Position Reference Frame,Reference Frame 1,1,675,
247.422,432.199,48.5921,µm,Spot,Position Reference Frame,Reference Frame 1,1,676,
258.446,434.085,48.8573,µm,Spot,Position Reference Frame,Reference Frame 1,1,677,
263.808,459.638,48.5713,µm,Spot,Position Reference Frame,Reference Frame 1,1,678,
280.642,413.739,49.1714,µm,Spot,Position Reference Frame,Reference Frame 1,1,679,
311.519,418.436,48.4334,µm,Spot,Position Reference Frame,Reference Frame 1,1,680,
309.743,422.028,48.3819,µm,Spot,Position Reference Frame,Reference Frame 1,1,681,
346.951,427.382,48.331,µm,Spot,Position Reference Frame,Reference Frame 1,1,682,
306.211,428.452,48.118,µm,Spot,Position Reference Frame,Reference Frame 1,1,683,
313.65,430.135,48.2757,µm,Spot,Position Reference Frame,Reference Frame 1,1,684,
302.016,432.515,48.2223,µm,Spot,Position Reference Frame,Reference Frame 1,1,685,
326.693,435.138,48.3414,µm,Spot,Position Reference Frame,Reference Frame 1,1,686,
338.816,437.558,48.3355,µm,Spot,Position Reference Frame,Reference Frame 1,1,687,
327.051,446.447,48.0699,µm,Spot,Position Reference Frame,Reference Frame 1,1,688,
312.84,447.674,48.0072,µm,Spot,Position Reference Frame,Reference Frame 1,1,689,
307.593,449.588,48.3774,µm,Spot,Position Reference Frame,Reference Frame 1,1,690,
298.494,450.917,48.3178,µm,Spot,Position Reference Frame,Reference Frame 1,1,691,
335.073,455.851,48.2038,µm,Spot,Position Reference Frame,Reference Frame 1,1,692,
304.331,456.332,48.011,µm,Spot,Position Reference Frame,Reference Frame 1,1,693,
299.258,459.695,48.0085,µm,Spot,Position Reference Frame,Reference Frame 1,1,694,
346.164,461.257,48.251,µm,Spot,Position Reference Frame,Reference Frame 1,1,695,
334.025,468.638,48.3063,µm,Spot,Position Reference Frame,Reference Frame 1,1,696,
329.349,471.198,48.3516,µm,Spot,Position Reference Frame,Reference Frame 1,1,697,
320.39,415.065,48.7272,µm,Spot,Position Reference Frame,Reference Frame 1,1,698,
345.104,418.63,48.5855,µm,Spot,Position Reference Frame,Reference Frame 1,1,699,
322.794,425.239,48.9238,µm,Spot,Position Reference Frame,Reference Frame 1,1,700,
335.355,426.098,48.7262,µm,Spot,Position Reference Frame,Reference Frame 1,1,701,
347.89,441.968,48.8761,µm,Spot,Position Reference Frame,Reference Frame 1,1,702,
302.636,416.011,49.3846,µm,Spot,Position Reference Frame,Reference Frame 1,1,703,
397.971,432.57,48.4552,µm,Spot,Position Reference Frame,Reference Frame 1,1,704,
358.913,444.685,48.3005,µm,Spot,Position Reference Frame,Reference Frame 1,1,705,
366.087,459.911,48.1763,µm,Spot,Position Reference Frame,Reference Frame 1,1,706,
358.226,461.455,48.3531,µm,Spot,Position Reference Frame,Reference Frame 1,1,707,
378.174,470.561,48.0565,µm,Spot,Position Reference Frame,Reference Frame 1,1,708,
404.812,417.927,48.747,µm,Spot,Position Reference Frame,Reference Frame 1,1,709,
409.442,436.746,48.6873,µm,Spot,Position Reference Frame,Reference Frame 1,1,710,
403.619,439.636,48.5374,µm,Spot,Position Reference Frame,Reference Frame 1,1,711,
376.595,421.862,49.1913,µm,Spot,Position Reference Frame,Reference Frame 1,1,712,
434,417.973,48.1939,µm,Spot,Position Reference Frame,Reference Frame 1,1,713,
441.348,421.752,48.4071,µm,Spot,Position Reference Frame,Reference Frame 1,1,714,
459.543,416.569,48.7622,µm,Spot,Position Reference Frame,Reference Frame 1,1,715,
248.331,480.953,48.1758,µm,Spot,Position Reference Frame,Reference Frame 1,1,716,
283.694,485.696,48.1189,µm,Spot,Position Reference Frame,Reference Frame 1,1,717,
348.604,472.876,48.019,µm,Spot,Position Reference Frame,Reference Frame 1,1,718,
338.857,478.21,48.442,µm,Spot,Position Reference Frame,Reference Frame 1,1,719,
436.184,437.441,45.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,720,
401.131,395.602,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,721,
454.534,408.628,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,722,
449.63,407.8,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,723,
447.567,416.277,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,724,
485.336,417.785,38.2755,µm,Spot,Position Reference Frame,Reference Frame 1,1,725,
466.195,376.084,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,726,
503.299,366.626,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,727,
514.632,344.26,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,728,
509.416,339.672,50.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,729,
611.83,332.468,42.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,730,
451.334,334.152,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,731,
596.523,245.138,43.5367,µm,Spot,Position Reference Frame,Reference Frame 1,1,732,
592.141,232.398,46.4863,µm,Spot,Position Reference Frame,Reference Frame 1,1,733,
489.944,268.83,50.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,734,
465.784,269.778,50.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,735,
438.719,205.641,51.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,736,
393.601,242.098,50.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,737,
219.297,566.08,25.1586,µm,Spot,Position Reference Frame,Reference Frame 1,1,738,
360.472,370.165,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,739,
291.953,360.672,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,740,
295.376,329.339,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,741,
425.431,445.188,43.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,742,
441.227,448.997,36.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,743,
552.563,284.102,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,744,
584.828,223.12,46.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,745,
556.158,220.04,50.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,746,
515.381,214.058,51.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,747,
434.768,248.952,50.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,748,
367.909,382.377,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,749,
558.15,331.715,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,750,
544.568,250.642,50.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,751,
419.461,249.432,51.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,752,
244.437,549.706,32.1797,µm,Spot,Position Reference Frame,Reference Frame 1,1,753,
313.139,441.54,48.4199,µm,Spot,Position Reference Frame,Reference Frame 1,1,754,
262.209,508.634,45.3392,µm,Spot,Position Reference Frame,Reference Frame 1,1,755,
450.5,283.33,50.2831,µm,Spot,Position Reference Frame,Reference Frame 1,1,756,
467.805,335.46,50.0714,µm,Spot,Position Reference Frame,Reference Frame 1,1,757,
521.983,297.918,49.5496,µm,Spot,Position Reference Frame,Reference Frame 1,1,758,
358.202,435.078,48.1171,µm,Spot,Position Reference Frame,Reference Frame 1,1,759,
377.425,363.23,47.5471,µm,Spot,Position Reference Frame,Reference Frame 1,1,760,
504.08,336.638,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,761,
208.707,586.41,11.7514,µm,Spot,Position Reference Frame,Reference Frame 1,1,762,
202.02,587.325,12.3469,µm,Spot,Position Reference Frame,Reference Frame 1,1,763,
179.278,581.4,15.0355,µm,Spot,Position Reference Frame,Reference Frame 1,1,764,
196.922,581.749,17.4604,µm,Spot,Position Reference Frame,Reference Frame 1,1,765,
233.611,570.603,17.9302,µm,Spot,Position Reference Frame,Reference Frame 1,1,766,
181.646,577.924,19.6292,µm,Spot,Position Reference Frame,Reference Frame 1,1,767,
149.638,546.729,30.3903,µm,Spot,Position Reference Frame,Reference Frame 1,1,768,
171.587,558.933,30.0928,µm,Spot,Position Reference Frame,Reference Frame 1,1,769,
199.128,572.372,24.4069,µm,Spot,Position Reference Frame,Reference Frame 1,1,770,
202.618,564.127,29.3932,µm,Spot,Position Reference Frame,Reference Frame 1,1,771,
228.99,454.402,48.0926,µm,Spot,Position Reference Frame,Reference Frame 1,1,772,
221.805,486.939,48.1469,µm,Spot,Position Reference Frame,Reference Frame 1,1,773,
238.485,476.87,48.0968,µm,Spot,Position Reference Frame,Reference Frame 1,1,774,
380.022,494.975,17.5622,µm,Spot,Position Reference Frame,Reference Frame 1,1,775,
277.557,534.636,30.8334,µm,Spot,Position Reference Frame,Reference Frame 1,1,776,
293.193,522.873,32.8802,µm,Spot,Position Reference Frame,Reference Frame 1,1,777,
281.703,523.899,37.1463,µm,Spot,Position Reference Frame,Reference Frame 1,1,778,
309.609,511.931,37.4309,µm,Spot,Position Reference Frame,Reference Frame 1,1,779,
224.184,495.343,47.6195,µm,Spot,Position Reference Frame,Reference Frame 1,1,780,
392.585,473.971,40.4104,µm,Spot,Position Reference Frame,Reference Frame 1,1,781,
385.53,478.616,41.248,µm,Spot,Position Reference Frame,Reference Frame 1,1,782,
389.018,473.044,43.8386,µm,Spot,Position Reference Frame,Reference Frame 1,1,783,
487.849,437.254,14.3984,µm,Spot,Position Reference Frame,Reference Frame 1,1,784,
160.611,584.885,12.3873,µm,Spot,Position Reference Frame,Reference Frame 1,1,785,
135.741,573.984,12.8917,µm,Spot,Position Reference Frame,Reference Frame 1,1,786,
170.338,585.148,13.239,µm,Spot,Position Reference Frame,Reference Frame 1,1,787,
536.608,406.593,20.5337,µm,Spot,Position Reference Frame,Reference Frame 1,1,788,
505.174,425.219,17.6368,µm,Spot,Position Reference Frame,Reference Frame 1,1,789,
409.887,481.408,17.557,µm,Spot,Position Reference Frame,Reference Frame 1,1,790,
214.498,569.483,21.6412,µm,Spot,Position Reference Frame,Reference Frame 1,1,791,
247.006,566.049,17.9663,µm,Spot,Position Reference Frame,Reference Frame 1,1,792,
250.552,556.603,23.4522,µm,Spot,Position Reference Frame,Reference Frame 1,1,793,
458.285,448.288,25.8118,µm,Spot,Position Reference Frame,Reference Frame 1,1,794,
480.866,435.002,24.188,µm,Spot,Position Reference Frame,Reference Frame 1,1,795,
170.175,563.437,27.0813,µm,Spot,Position Reference Frame,Reference Frame 1,1,796,
234.055,557.615,31.1201,µm,Spot,Position Reference Frame,Reference Frame 1,1,797,
265.126,546.139,26.7745,µm,Spot,Position Reference Frame,Reference Frame 1,1,798,
174.844,540.124,38.33,µm,Spot,Position Reference Frame,Reference Frame 1,1,799,
222.294,545.594,38.2156,µm,Spot,Position Reference Frame,Reference Frame 1,1,800,
234.319,542.325,38.4617,µm,Spot,Position Reference Frame,Reference Frame 1,1,801,
215.299,582.675,12.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,802,
231.608,547.63,36.1486,µm,Spot,Position Reference Frame,Reference Frame 1,1,803,
226.977,552.473,34.8821,µm,Spot,Position Reference Frame,Reference Frame 1,1,804,
250.626,548.763,30.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,805,
229.106,544.356,37.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,806,
228.023,557.547,31.3547,µm,Spot,Position Reference Frame,Reference Frame 1,1,807,
269.691,554.318,13.3149,µm,Spot,Position Reference Frame,Reference Frame 1,1,808,
159.312,525.951,38.3145,µm,Spot,Position Reference Frame,Reference Frame 1,1,809,
235.087,506.51,46.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,810,
236.977,521.227,45.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,811,
288.47,502.888,44.4398,µm,Spot,Position Reference Frame,Reference Frame 1,1,812,
304.634,474.684,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,813,
320.804,480.654,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,814,
215.374,433.476,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,815,
315.745,455.796,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,816,
299.93,425.297,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,817,
253.236,388.401,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,818,
249.137,393.405,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,819,
343.107,390.338,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,820,
566.622,350.672,48.6179,µm,Spot,Position Reference Frame,Reference Frame 1,1,821,
491.531,309.498,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,822,
576.699,307.741,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,823,
590.625,322.333,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,824,
586.73,322.872,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,825,
377.814,287.295,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,826,
446.458,294.892,50.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,827,
479.958,278.749,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,828,
416.236,260.42,50.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,829,
452.03,251.168,50.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,830,
447.608,245.505,50.6221,µm,Spot,Position Reference Frame,Reference Frame 1,1,831,
485.146,255.446,50.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,832,
488.59,260.306,50.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,833,
452.985,194.695,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,834,
449.534,208.491,51.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,835,
540.416,191.309,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,836,
478.516,171.506,45.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,837,
489.67,230.332,51.4424,µm,Spot,Position Reference Frame,Reference Frame 1,1,838,
439.976,306.553,49.8885,µm,Spot,Position Reference Frame,Reference Frame 1,1,839,
504.556,237.864,51.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,840,
556.869,289.436,51.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,841,
317.04,523.644,19.2108,µm,Spot,Position Reference Frame,Reference Frame 1,1,842,
314.652,530.563,10.6075,µm,Spot,Position Reference Frame,Reference Frame 1,1,843,
429.22,397.229,49.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,844,
425.705,429.454,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,845,
421.391,419.276,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,846,
352.245,375.419,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,847,
403.988,352.5,49.6338,µm,Spot,Position Reference Frame,Reference Frame 1,1,848,
452.721,398.713,49.4448,µm,Spot,Position Reference Frame,Reference Frame 1,1,849,
415.266,475.088,22.067,µm,Spot,Position Reference Frame,Reference Frame 1,1,850,
588.433,243.296,46.6946,µm,Spot,Position Reference Frame,Reference Frame 1,1,851,
423.045,451.858,40.6416,µm,Spot,Position Reference Frame,Reference Frame 1,1,852,
427.609,438.59,46.1067,µm,Spot,Position Reference Frame,Reference Frame 1,1,853,
446.561,423.176,47.1361,µm,Spot,Position Reference Frame,Reference Frame 1,1,854,
463.84,398.002,48.4868,µm,Spot,Position Reference Frame,Reference Frame 1,1,855,
448.563,394.321,48.8443,µm,Spot,Position Reference Frame,Reference Frame 1,1,856,
431.466,424.557,48.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,857,
522.876,139.182,25.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,858,
254.685,565.051,11.0852,µm,Spot,Position Reference Frame,Reference Frame 1,1,859,
346.766,508.821,18.6872,µm,Spot,Position Reference Frame,Reference Frame 1,1,860,
327.809,516.096,21.8318,µm,Spot,Position Reference Frame,Reference Frame 1,1,861,
297.117,530.544,24.3309,µm,Spot,Position Reference Frame,Reference Frame 1,1,862,
129.911,577.067,11.4064,µm,Spot,Position Reference Frame,Reference Frame 1,1,863,
484.36,122.153,18.6352,µm,Spot,Position Reference Frame,Reference Frame 1,1,864,
461.594,128.42,28.141,µm,Spot,Position Reference Frame,Reference Frame 1,1,865,
480.279,126.149,24.1389,µm,Spot,Position Reference Frame,Reference Frame 1,1,866,
633.558,342.134,25.3602,µm,Spot,Position Reference Frame,Reference Frame 1,1,867,
462.758,141.524,32.3108,µm,Spot,Position Reference Frame,Reference Frame 1,1,868,
630.772,328.276,36.5342,µm,Spot,Position Reference Frame,Reference Frame 1,1,869,
633.532,297.703,39.5565,µm,Spot,Position Reference Frame,Reference Frame 1,1,870,
443.431,141.927,40.8063,µm,Spot,Position Reference Frame,Reference Frame 1,1,871,
457.732,156.993,42.8192,µm,Spot,Position Reference Frame,Reference Frame 1,1,872,
445.981,155.675,44.9397,µm,Spot,Position Reference Frame,Reference Frame 1,1,873,
430.343,173.097,45.1305,µm,Spot,Position Reference Frame,Reference Frame 1,1,874,
452.172,167.665,45.8287,µm,Spot,Position Reference Frame,Reference Frame 1,1,875,
444.208,170.924,46.8435,µm,Spot,Position Reference Frame,Reference Frame 1,1,876,
444.58,175.101,47.502,µm,Spot,Position Reference Frame,Reference Frame 1,1,877,
580.491,194.719,44.5569,µm,Spot,Position Reference Frame,Reference Frame 1,1,878,
583.65,206.787,45.7171,µm,Spot,Position Reference Frame,Reference Frame 1,1,879,
605.87,235.535,43.8715,µm,Spot,Position Reference Frame,Reference Frame 1,1,880,
603.302,228.326,44.079,µm,Spot,Position Reference Frame,Reference Frame 1,1,881,
613.66,251.004,41.3403,µm,Spot,Position Reference Frame,Reference Frame 1,1,882,
624.435,279.221,42.0172,µm,Spot,Position Reference Frame,Reference Frame 1,1,883,
613.595,263.103,42.2786,µm,Spot,Position Reference Frame,Reference Frame 1,1,884,
603.45,252.084,42.8915,µm,Spot,Position Reference Frame,Reference Frame 1,1,885,
621.162,290.934,43.9136,µm,Spot,Position Reference Frame,Reference Frame 1,1,886,
612.299,274.301,45.0389,µm,Spot,Position Reference Frame,Reference Frame 1,1,887,
599.371,261.744,47.1582,µm,Spot,Position Reference Frame,Reference Frame 1,1,888,
629.849,321.267,40.4995,µm,Spot,Position Reference Frame,Reference Frame 1,1,889,
622.02,321.091,41.3275,µm,Spot,Position Reference Frame,Reference Frame 1,1,890,
623.055,310.416,43.393,µm,Spot,Position Reference Frame,Reference Frame 1,1,891,
615.277,310.892,46.6073,µm,Spot,Position Reference Frame,Reference Frame 1,1,892,
182.454,502.399,46.8875,µm,Spot,Position Reference Frame,Reference Frame 1,1,893,
401.632,186.346,49.0192,µm,Spot,Position Reference Frame,Reference Frame 1,1,894,
370.448,226.697,50.8694,µm,Spot,Position Reference Frame,Reference Frame 1,1,895,
405.154,229.74,50.8704,µm,Spot,Position Reference Frame,Reference Frame 1,1,896,
400.687,210.581,51.4116,µm,Spot,Position Reference Frame,Reference Frame 1,1,897,
428.807,183.478,48.0969,µm,Spot,Position Reference Frame,Reference Frame 1,1,898,
415.972,183.723,48.9729,µm,Spot,Position Reference Frame,Reference Frame 1,1,899,
436.949,185.918,49.3659,µm,Spot,Position Reference Frame,Reference Frame 1,1,900,
413.834,203.612,50.6828,µm,Spot,Position Reference Frame,Reference Frame 1,1,901,
442.769,195.986,51.008,µm,Spot,Position Reference Frame,Reference Frame 1,1,902,
344.539,264.444,48.757,µm,Spot,Position Reference Frame,Reference Frame 1,1,903,
338.283,278.973,49.1245,µm,Spot,Position Reference Frame,Reference Frame 1,1,904,
318.547,293.866,50.2591,µm,Spot,Position Reference Frame,Reference Frame 1,1,905,
387.06,238.674,49.2482,µm,Spot,Position Reference Frame,Reference Frame 1,1,906,
364.064,253.229,49.8773,µm,Spot,Position Reference Frame,Reference Frame 1,1,907,
373.279,236.899,50.1653,µm,Spot,Position Reference Frame,Reference Frame 1,1,908,
360.326,263.814,50.4584,µm,Spot,Position Reference Frame,Reference Frame 1,1,909,
365.006,245.174,50.554,µm,Spot,Position Reference Frame,Reference Frame 1,1,910,
598.309,285.035,50.1062,µm,Spot,Position Reference Frame,Reference Frame 1,1,911,
289,328.019,49.3921,µm,Spot,Position Reference Frame,Reference Frame 1,1,912,
304.07,314.191,49.3913,µm,Spot,Position Reference Frame,Reference Frame 1,1,913,
298.667,316.742,49.1561,µm,Spot,Position Reference Frame,Reference Frame 1,1,914,
613.673,303.111,48.0873,µm,Spot,Position Reference Frame,Reference Frame 1,1,915,
604.486,315.017,50.1436,µm,Spot,Position Reference Frame,Reference Frame 1,1,916,
224.405,411.516,48.8816,µm,Spot,Position Reference Frame,Reference Frame 1,1,917,
247.994,382.493,48.8694,µm,Spot,Position Reference Frame,Reference Frame 1,1,918,
239.681,388.545,49.0752,µm,Spot,Position Reference Frame,Reference Frame 1,1,919,
187.401,487.134,48.114,µm,Spot,Position Reference Frame,Reference Frame 1,1,920,
607.776,294.678,49.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,921,
189.019,481.153,46.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,922,
462.236,149.816,34.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,923,
454.735,136.711,32.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,924,
625.343,286.378,41.6283,µm,Spot,Position Reference Frame,Reference Frame 1,1,925,
151.615,520.223,39.7825,µm,Spot,Position Reference Frame,Reference Frame 1,1,926,
172.298,466.377,47.7929,µm,Spot,Position Reference Frame,Reference Frame 1,1,927,
177.429,457.281,47.4418,µm,Spot,Position Reference Frame,Reference Frame 1,1,928,
199.069,439.455,47.9692,µm,Spot,Position Reference Frame,Reference Frame 1,1,929,
180.759,466.213,47.8828,µm,Spot,Position Reference Frame,Reference Frame 1,1,930,
156.357,495.574,44.6184,µm,Spot,Position Reference Frame,Reference Frame 1,1,931,
154,502.253,44.8403,µm,Spot,Position Reference Frame,Reference Frame 1,1,932,
164.473,499.42,45.7958,µm,Spot,Position Reference Frame,Reference Frame 1,1,933,
173.19,495.42,46.4683,µm,Spot,Position Reference Frame,Reference Frame 1,1,934,
181.892,480.447,47.2898,µm,Spot,Position Reference Frame,Reference Frame 1,1,935,
179.318,488.929,47.6817,µm,Spot,Position Reference Frame,Reference Frame 1,1,936,
212.816,412.835,48.6983,µm,Spot,Position Reference Frame,Reference Frame 1,1,937,
221.011,402.974,49.0816,µm,Spot,Position Reference Frame,Reference Frame 1,1,938,
203.687,421.402,48.3021,µm,Spot,Position Reference Frame,Reference Frame 1,1,939,
212.521,426.607,48.2989,µm,Spot,Position Reference Frame,Reference Frame 1,1,940,
185.225,455.239,48.3549,µm,Spot,Position Reference Frame,Reference Frame 1,1,941,
191.611,461.889,48.2583,µm,Spot,Position Reference Frame,Reference Frame 1,1,942,
178.629,472.355,48.0445,µm,Spot,Position Reference Frame,Reference Frame 1,1,943,
206.242,433.161,48.5749,µm,Spot,Position Reference Frame,Reference Frame 1,1,944,
193.319,450.206,47.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,945,
157.171,512.224,41.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,946,
138.678,542.916,29.3785,µm,Spot,Position Reference Frame,Reference Frame 1,1,947,
141.969,525.979,35.866,µm,Spot,Position Reference Frame,Reference Frame 1,1,948,
144.975,518.754,38.6226,µm,Spot,Position Reference Frame,Reference Frame 1,1,949,
148.352,510.969,42.2971,µm,Spot,Position Reference Frame,Reference Frame 1,1,950,
232.253,386.499,47.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,951,
132.669,551.065,24.5777,µm,Spot,Position Reference Frame,Reference Frame 1,1,952,
129.644,561.698,16.0784,µm,Spot,Position Reference Frame,Reference Frame 1,1,953,
124.151,568.632,13.4313,µm,Spot,Position Reference Frame,Reference Frame 1,1,954,
226.869,389.657,48.3909,µm,Spot,Position Reference Frame,Reference Frame 1,1,955,
446.014,137.311,35.8999,µm,Spot,Position Reference Frame,Reference Frame 1,1,956,
420.98,164.229,48.468,µm,Spot,Position Reference Frame,Reference Frame 1,1,957,
420.496,171.855,48.2402,µm,Spot,Position Reference Frame,Reference Frame 1,1,958,
398.045,199.462,50.0488,µm,Spot,Position Reference Frame,Reference Frame 1,1,959,
388.089,204.416,50.4865,µm,Spot,Position Reference Frame,Reference Frame 1,1,960,
452.6,128.131,31.25,µm,Spot,Position Reference Frame,Reference Frame 1,1,961,
386.372,291.648,50.1807,µm,Spot,Position Reference Frame,Reference Frame 1,1,962,
400.193,268.863,50.804,µm,Spot,Position Reference Frame,Reference Frame 1,1,963,
299.224,335.422,48.75,µm,Spot,Position Reference Frame,Reference Frame 1,1,964,
352.982,249.916,49.6311,µm,Spot,Position Reference Frame,Reference Frame 1,1,965,
355.552,233.148,49.5055,µm,Spot,Position Reference Frame,Reference Frame 1,1,966,
